,Train Project,Test Project,Prediction Score
3174,Firefox Graveyard,SeaMonkey,0.08
3175,Firefox Graveyard,Bugzilla,0.13
3176,Firefox Graveyard,Firefox,0.39
3177,Firefox Graveyard,Other Applications,0.24
3178,Firefox Graveyard,NSS,0.03
3179,Firefox Graveyard,Calendar,0.15
3180,Firefox Graveyard,Thunderbird,0.09
3181,Firefox Graveyard,Marketing,1.0
3182,Firefox Graveyard,Toolkit,0.44
3183,Firefox Graveyard,NSPR,0.1
3184,Firefox Graveyard,mozilla.org,1.0
3185,Firefox Graveyard,Testing,0.5
3186,Firefox Graveyard,Firefox Build System,0.5
3187,Firefox Graveyard,Socorro,1.0
3188,Firefox Graveyard,DevTools,1.0
3189,Firefox Graveyard,developer.mozilla.org,1.0
3190,Firefox Graveyard,Participation Infrastructure,1.0
3191,Firefox Graveyard,www.mozilla.org,1.0
3192,Firefox Graveyard,Infrastructure & Operations,1.0
3193,Firefox Graveyard,Developer Engagement,1.0
3194,Firefox Graveyard,Enterprise Information Security,1.0
3195,Firefox Graveyard,Instantbird,1.0
3196,Firefox Graveyard,Chat Core,1.0
3197,Firefox Graveyard,Mozilla Foundation Communications,1.0
3198,Firefox Graveyard,Firefox for Android,1.0
3199,Firefox Graveyard,Tree Management,1.0
3200,Firefox Graveyard,Community Building,1.0
3201,Firefox Graveyard,support.mozilla.org,1.0
3202,Firefox Graveyard,bugzilla.mozilla.org,1.0
3203,Firefox Graveyard,Developer Documentation,1.0
3204,Firefox Graveyard,WebExtensions,1.0
3205,Firefox Graveyard,Localization Infrastructure and Tools,1.0
3206,Firefox Graveyard,Cloud Services,1.0
3207,Firefox Graveyard,Firefox for iOS,1.0
3208,Firefox Graveyard,Taskcluster,1.0
3209,Firefox Graveyard,GeckoView,1.0
3210,Firefox Graveyard,Release Engineering,1.0
3211,Firefox Graveyard,Data Platform and Tools,1.0
3212,Firefox Graveyard,Developer Services,1.0
3213,Firefox Graveyard,Focus-iOS,1.0
3214,Firefox Graveyard,Webtools,0.47
3215,Firefox Graveyard,External Software Affecting Firefox,1.0
3216,Firefox Graveyard,Conduit,1.0
3217,Firefox Graveyard,Data Science,1.0
3218,Firefox Graveyard,Shield,1.0
3219,Firefox Graveyard,Remote Protocol,1.0
3220,Firefox Graveyard,Testing Graveyard,1.0
3221,Firefox Graveyard,Camino Graveyard,1.0
3222,Firefox Graveyard,Core Graveyard,1.0
3223,Firefox Graveyard,Cloud Services Graveyard,1.0
3224,Firefox Graveyard,Add-on SDK Graveyard,1.0
3225,Firefox Graveyard,Firefox for Android Graveyard,1.0
3226,Firefox Graveyard,Toolkit Graveyard,1.0
3227,Firefox Graveyard,Penelope Graveyard,1.0
3228,Firefox Graveyard,Web Compatibility,1.0
3229,Firefox Graveyard,Infrastructure & Operations Graveyard,1.0
3230,Firefox Graveyard,DevTools Graveyard,1.0
3231,Firefox Graveyard,Testopia,0.0
3232,Firefox Graveyard,Directory,0.0
3233,Add-on SDK Graveyard,Core,0.36
3234,Add-on SDK Graveyard,MailNews Core,0.08
3235,Add-on SDK Graveyard,SeaMonkey,0.08
3236,Add-on SDK Graveyard,Bugzilla,0.13
3237,Add-on SDK Graveyard,Firefox,0.39
3238,Add-on SDK Graveyard,Other Applications,0.24
3239,Add-on SDK Graveyard,NSS,0.03
3240,Add-on SDK Graveyard,Calendar,0.15
3241,Add-on SDK Graveyard,Thunderbird,0.09
3242,Add-on SDK Graveyard,Marketing,1.0
3243,Add-on SDK Graveyard,Toolkit,0.44
3244,Add-on SDK Graveyard,NSPR,0.1
3245,Add-on SDK Graveyard,mozilla.org,1.0
3246,Add-on SDK Graveyard,Testing,0.5
3247,Add-on SDK Graveyard,Firefox Build System,0.5
3248,Add-on SDK Graveyard,Socorro,1.0
3249,Add-on SDK Graveyard,DevTools,1.0
3250,Add-on SDK Graveyard,developer.mozilla.org,1.0
3251,Add-on SDK Graveyard,Participation Infrastructure,1.0
3252,Add-on SDK Graveyard,www.mozilla.org,1.0
3253,Add-on SDK Graveyard,Infrastructure & Operations,1.0
3254,Add-on SDK Graveyard,Developer Engagement,1.0
3255,Add-on SDK Graveyard,Enterprise Information Security,1.0
3256,Add-on SDK Graveyard,Instantbird,1.0
3257,Add-on SDK Graveyard,Chat Core,1.0
3258,Add-on SDK Graveyard,Mozilla Foundation Communications,1.0
3259,Add-on SDK Graveyard,Firefox for Android,1.0
3260,Add-on SDK Graveyard,Tree Management,1.0
3261,Add-on SDK Graveyard,Community Building,1.0
3262,Add-on SDK Graveyard,support.mozilla.org,1.0
3263,Add-on SDK Graveyard,bugzilla.mozilla.org,1.0
3264,Add-on SDK Graveyard,Developer Documentation,1.0
3265,Add-on SDK Graveyard,WebExtensions,1.0
3266,Add-on SDK Graveyard,Localization Infrastructure and Tools,1.0
3267,Add-on SDK Graveyard,Cloud Services,1.0
3268,Add-on SDK Graveyard,Firefox for iOS,1.0
3269,Add-on SDK Graveyard,Taskcluster,1.0
3270,Add-on SDK Graveyard,GeckoView,1.0
3271,Add-on SDK Graveyard,Release Engineering,1.0
3272,Add-on SDK Graveyard,Data Platform and Tools,1.0
3273,Add-on SDK Graveyard,Developer Services,1.0
3274,Add-on SDK Graveyard,Focus-iOS,1.0
3275,Add-on SDK Graveyard,Webtools,0.47
3276,Add-on SDK Graveyard,External Software Affecting Firefox,1.0
3277,Add-on SDK Graveyard,Conduit,1.0
3278,Add-on SDK Graveyard,Data Science,1.0
3279,Add-on SDK Graveyard,Shield,1.0
3280,Add-on SDK Graveyard,Remote Protocol,1.0
3281,Add-on SDK Graveyard,Testing Graveyard,1.0
3282,Add-on SDK Graveyard,Camino Graveyard,1.0
3283,Add-on SDK Graveyard,Core Graveyard,1.0
3284,Add-on SDK Graveyard,Cloud Services Graveyard,1.0
3285,Add-on SDK Graveyard,Firefox Graveyard,1.0
3286,Add-on SDK Graveyard,Firefox for Android Graveyard,1.0
3287,Add-on SDK Graveyard,Toolkit Graveyard,1.0
3288,Add-on SDK Graveyard,Penelope Graveyard,1.0
3289,Add-on SDK Graveyard,Web Compatibility,1.0
3290,Add-on SDK Graveyard,Infrastructure & Operations Graveyard,1.0
3291,Add-on SDK Graveyard,DevTools Graveyard,1.0
3292,Add-on SDK Graveyard,Testopia,0.0
3293,Add-on SDK Graveyard,Directory,0.0
3294,Firefox for Android Graveyard,Core,0.36
3295,Firefox for Android Graveyard,MailNews Core,0.08
3296,Firefox for Android Graveyard,SeaMonkey,0.08
3297,Firefox for Android Graveyard,Bugzilla,0.13
3298,Firefox for Android Graveyard,Firefox,0.39
3299,Firefox for Android Graveyard,Other Applications,0.24
3300,Firefox for Android Graveyard,NSS,0.03
3301,Firefox for Android Graveyard,Calendar,0.15
3302,Firefox for Android Graveyard,Thunderbird,0.09
3303,Firefox for Android Graveyard,Marketing,1.0
3304,Firefox for Android Graveyard,Toolkit,0.44
3305,Firefox for Android Graveyard,NSPR,0.1
3306,Firefox for Android Graveyard,mozilla.org,1.0
3307,Firefox for Android Graveyard,Testing,0.5
3308,Firefox for Android Graveyard,Firefox Build System,0.5
3309,Firefox for Android Graveyard,Socorro,1.0
3310,Firefox for Android Graveyard,DevTools,1.0
3311,Firefox for Android Graveyard,developer.mozilla.org,1.0
3312,Firefox for Android Graveyard,Participation Infrastructure,1.0
3313,Firefox for Android Graveyard,www.mozilla.org,1.0
3314,Firefox for Android Graveyard,Infrastructure & Operations,1.0
3315,Firefox for Android Graveyard,Developer Engagement,1.0
3316,Firefox for Android Graveyard,Enterprise Information Security,1.0
3317,Firefox for Android Graveyard,Instantbird,1.0
3318,Firefox for Android Graveyard,Chat Core,1.0
3319,Firefox for Android Graveyard,Mozilla Foundation Communications,1.0
3320,Firefox for Android Graveyard,Firefox for Android,1.0
3321,Firefox for Android Graveyard,Tree Management,1.0
3322,Firefox for Android Graveyard,Community Building,1.0
3323,Firefox for Android Graveyard,support.mozilla.org,1.0
3324,Firefox for Android Graveyard,bugzilla.mozilla.org,1.0
3325,Firefox for Android Graveyard,Developer Documentation,1.0
3326,Firefox for Android Graveyard,WebExtensions,1.0
3327,Firefox for Android Graveyard,Localization Infrastructure and Tools,1.0
3328,Firefox for Android Graveyard,Cloud Services,1.0
3329,Firefox for Android Graveyard,Firefox for iOS,1.0
3330,Firefox for Android Graveyard,Taskcluster,1.0
3331,Firefox for Android Graveyard,GeckoView,1.0
3332,Firefox for Android Graveyard,Release Engineering,1.0
3333,Firefox for Android Graveyard,Data Platform and Tools,1.0
3334,Firefox for Android Graveyard,Developer Services,1.0
3335,Firefox for Android Graveyard,Focus-iOS,1.0
3336,Firefox for Android Graveyard,Webtools,0.47
3337,Firefox for Android Graveyard,External Software Affecting Firefox,1.0
3338,Firefox for Android Graveyard,Conduit,1.0
3339,Firefox for Android Graveyard,Data Science,1.0
3340,Firefox for Android Graveyard,Shield,1.0
3341,Firefox for Android Graveyard,Remote Protocol,1.0
3342,Firefox for Android Graveyard,Testing Graveyard,1.0
3343,Firefox for Android Graveyard,Camino Graveyard,1.0
3344,Firefox for Android Graveyard,Core Graveyard,1.0
3345,Firefox for Android Graveyard,Cloud Services Graveyard,1.0
3346,Firefox for Android Graveyard,Firefox Graveyard,1.0
3347,Firefox for Android Graveyard,Add-on SDK Graveyard,1.0
3348,Firefox for Android Graveyard,Toolkit Graveyard,1.0
3349,Firefox for Android Graveyard,Penelope Graveyard,1.0
3350,Firefox for Android Graveyard,Web Compatibility,1.0
3351,Firefox for Android Graveyard,Infrastructure & Operations Graveyard,1.0
3352,Firefox for Android Graveyard,DevTools Graveyard,1.0
3353,Firefox for Android Graveyard,Testopia,0.0
3354,Firefox for Android Graveyard,Directory,0.0
3355,Toolkit Graveyard,Core,0.36
3356,Toolkit Graveyard,MailNews Core,0.08
3357,Toolkit Graveyard,SeaMonkey,0.08
3358,Toolkit Graveyard,Bugzilla,0.13
3359,Toolkit Graveyard,Firefox,0.39
3360,Toolkit Graveyard,Other Applications,0.24
3361,Toolkit Graveyard,NSS,0.03
3362,Toolkit Graveyard,Calendar,0.15
3363,Toolkit Graveyard,Thunderbird,0.09
3364,Toolkit Graveyard,Marketing,1.0
3365,Toolkit Graveyard,Toolkit,0.44
3366,Toolkit Graveyard,NSPR,0.1
3367,Toolkit Graveyard,mozilla.org,1.0
3368,Toolkit Graveyard,Testing,0.5
3369,Toolkit Graveyard,Firefox Build System,0.5
3370,Toolkit Graveyard,Socorro,1.0
3371,Toolkit Graveyard,DevTools,1.0
3372,Toolkit Graveyard,developer.mozilla.org,1.0
3373,Toolkit Graveyard,Participation Infrastructure,1.0
3374,Toolkit Graveyard,www.mozilla.org,1.0
3375,Toolkit Graveyard,Infrastructure & Operations,1.0
3376,Toolkit Graveyard,Developer Engagement,1.0
3377,Toolkit Graveyard,Enterprise Information Security,1.0
3378,Toolkit Graveyard,Instantbird,1.0
3379,Toolkit Graveyard,Chat Core,1.0
3380,Toolkit Graveyard,Mozilla Foundation Communications,1.0
3381,Toolkit Graveyard,Firefox for Android,1.0
3382,Toolkit Graveyard,Tree Management,1.0
3383,Toolkit Graveyard,Community Building,1.0
3384,Toolkit Graveyard,support.mozilla.org,1.0
3385,Toolkit Graveyard,bugzilla.mozilla.org,1.0
3386,Toolkit Graveyard,Developer Documentation,1.0
3387,Toolkit Graveyard,WebExtensions,1.0
3388,Toolkit Graveyard,Localization Infrastructure and Tools,1.0
3389,Toolkit Graveyard,Cloud Services,1.0
3390,Toolkit Graveyard,Firefox for iOS,1.0
3391,Toolkit Graveyard,Taskcluster,1.0
3392,Toolkit Graveyard,GeckoView,1.0
3393,Toolkit Graveyard,Release Engineering,1.0
3394,Toolkit Graveyard,Data Platform and Tools,1.0
3395,Toolkit Graveyard,Developer Services,1.0
3396,Toolkit Graveyard,Focus-iOS,1.0
3397,Toolkit Graveyard,Webtools,0.47
3398,Toolkit Graveyard,External Software Affecting Firefox,1.0
3399,Toolkit Graveyard,Conduit,1.0
3400,Toolkit Graveyard,Data Science,1.0
3401,Toolkit Graveyard,Shield,1.0
3402,Toolkit Graveyard,Remote Protocol,1.0
3403,Toolkit Graveyard,Testing Graveyard,1.0
3404,Toolkit Graveyard,Camino Graveyard,1.0
3405,Toolkit Graveyard,Core Graveyard,1.0
3406,Toolkit Graveyard,Cloud Services Graveyard,1.0
3407,Toolkit Graveyard,Firefox Graveyard,1.0
3408,Toolkit Graveyard,Add-on SDK Graveyard,1.0
3409,Toolkit Graveyard,Firefox for Android Graveyard,1.0
3410,Toolkit Graveyard,Penelope Graveyard,1.0
3411,Toolkit Graveyard,Web Compatibility,1.0
3412,Toolkit Graveyard,Infrastructure & Operations Graveyard,1.0
3413,Toolkit Graveyard,DevTools Graveyard,1.0
3414,Toolkit Graveyard,Testopia,0.0
3415,Toolkit Graveyard,Directory,0.0
3416,Penelope Graveyard,Core,0.36
3417,Penelope Graveyard,MailNews Core,0.08
3418,Penelope Graveyard,SeaMonkey,0.08
3419,Penelope Graveyard,Bugzilla,0.13
3420,Penelope Graveyard,Firefox,0.39
3421,Penelope Graveyard,Other Applications,0.24
3422,Penelope Graveyard,NSS,0.03
3423,Penelope Graveyard,Calendar,0.15
3424,Penelope Graveyard,Thunderbird,0.09
3425,Penelope Graveyard,Marketing,1.0
3426,Penelope Graveyard,Toolkit,0.44
3427,Penelope Graveyard,NSPR,0.1
3428,Penelope Graveyard,mozilla.org,1.0
3429,Penelope Graveyard,Testing,0.5
3430,Penelope Graveyard,Firefox Build System,0.5
3431,Penelope Graveyard,Socorro,1.0
3432,Penelope Graveyard,DevTools,1.0
3433,Penelope Graveyard,developer.mozilla.org,1.0
3434,Penelope Graveyard,Participation Infrastructure,1.0
3435,Penelope Graveyard,www.mozilla.org,1.0
3436,Penelope Graveyard,Infrastructure & Operations,1.0
3437,Penelope Graveyard,Developer Engagement,1.0
3438,Penelope Graveyard,Enterprise Information Security,1.0
3439,Penelope Graveyard,Instantbird,1.0
3440,Penelope Graveyard,Chat Core,1.0
3441,Penelope Graveyard,Mozilla Foundation Communications,1.0
3442,Penelope Graveyard,Firefox for Android,1.0
3443,Penelope Graveyard,Tree Management,1.0
3444,Penelope Graveyard,Community Building,1.0
3445,Penelope Graveyard,support.mozilla.org,1.0
3446,Penelope Graveyard,bugzilla.mozilla.org,1.0
3447,Penelope Graveyard,Developer Documentation,1.0
3448,Penelope Graveyard,WebExtensions,1.0
3449,Penelope Graveyard,Localization Infrastructure and Tools,1.0
3450,Penelope Graveyard,Cloud Services,1.0
3451,Penelope Graveyard,Firefox for iOS,1.0
3452,Penelope Graveyard,Taskcluster,1.0
3453,Penelope Graveyard,GeckoView,1.0
3454,Penelope Graveyard,Release Engineering,1.0
3455,Penelope Graveyard,Data Platform and Tools,1.0
3456,Penelope Graveyard,Developer Services,1.0
3457,Penelope Graveyard,Focus-iOS,1.0
3458,Penelope Graveyard,Webtools,0.47
3459,Penelope Graveyard,External Software Affecting Firefox,1.0
3460,Penelope Graveyard,Conduit,1.0
3461,Penelope Graveyard,Data Science,1.0
3462,Penelope Graveyard,Shield,1.0
3463,Penelope Graveyard,Remote Protocol,1.0
3464,Penelope Graveyard,Testing Graveyard,1.0
3465,Penelope Graveyard,Camino Graveyard,1.0
3466,Penelope Graveyard,Core Graveyard,1.0
3467,Penelope Graveyard,Cloud Services Graveyard,1.0
3468,Penelope Graveyard,Firefox Graveyard,1.0
3469,Penelope Graveyard,Add-on SDK Graveyard,1.0
3470,Penelope Graveyard,Firefox for Android Graveyard,1.0
3471,Penelope Graveyard,Toolkit Graveyard,1.0
3472,Penelope Graveyard,Web Compatibility,1.0
3473,Penelope Graveyard,Infrastructure & Operations Graveyard,1.0
3474,Penelope Graveyard,DevTools Graveyard,1.0
3475,Penelope Graveyard,Testopia,0.0
3476,Penelope Graveyard,Directory,0.0
3477,Web Compatibility,Core,0.36
3478,Web Compatibility,MailNews Core,0.08
3479,Web Compatibility,SeaMonkey,0.08
3480,Web Compatibility,Bugzilla,0.13
3481,Web Compatibility,Firefox,0.39
3482,Web Compatibility,Other Applications,0.24
3483,Web Compatibility,NSS,0.03
3484,Web Compatibility,Calendar,0.15
3485,Web Compatibility,Thunderbird,0.09
3486,Web Compatibility,Marketing,1.0
3487,Web Compatibility,Toolkit,0.44
3488,Web Compatibility,NSPR,0.1
3489,Web Compatibility,mozilla.org,1.0
3490,Web Compatibility,Testing,0.5
3491,Web Compatibility,Firefox Build System,0.5
3492,Web Compatibility,Socorro,1.0
3493,Web Compatibility,DevTools,1.0
3494,Web Compatibility,developer.mozilla.org,1.0
3495,Web Compatibility,Participation Infrastructure,1.0
3496,Web Compatibility,www.mozilla.org,1.0
3497,Web Compatibility,Infrastructure & Operations,1.0
3498,Web Compatibility,Developer Engagement,1.0
3499,Web Compatibility,Enterprise Information Security,1.0
3500,Web Compatibility,Instantbird,1.0
3501,Web Compatibility,Chat Core,1.0
3502,Web Compatibility,Mozilla Foundation Communications,1.0
3503,Web Compatibility,Firefox for Android,1.0
3504,Web Compatibility,Tree Management,1.0
3505,Web Compatibility,Community Building,1.0
3506,Web Compatibility,support.mozilla.org,1.0
3507,Web Compatibility,bugzilla.mozilla.org,1.0
3508,Web Compatibility,Developer Documentation,1.0
3509,Web Compatibility,WebExtensions,1.0
3510,Web Compatibility,Localization Infrastructure and Tools,1.0
3511,Web Compatibility,Cloud Services,1.0
3512,Web Compatibility,Firefox for iOS,1.0
3513,Web Compatibility,Taskcluster,1.0
3514,Web Compatibility,GeckoView,1.0
3515,Web Compatibility,Release Engineering,1.0
3516,Web Compatibility,Data Platform and Tools,1.0
3517,Web Compatibility,Developer Services,1.0
3518,Web Compatibility,Focus-iOS,1.0
3519,Web Compatibility,Webtools,0.47
3520,Web Compatibility,External Software Affecting Firefox,1.0
3521,Web Compatibility,Conduit,1.0
3522,Web Compatibility,Data Science,1.0
3523,Web Compatibility,Shield,1.0
3524,Web Compatibility,Remote Protocol,1.0
3525,Web Compatibility,Testing Graveyard,1.0
3526,Web Compatibility,Camino Graveyard,1.0
3527,Web Compatibility,Core Graveyard,1.0
3528,Web Compatibility,Cloud Services Graveyard,1.0
3529,Web Compatibility,Firefox Graveyard,1.0
3530,Web Compatibility,Add-on SDK Graveyard,1.0
3531,Web Compatibility,Firefox for Android Graveyard,1.0
3532,Web Compatibility,Toolkit Graveyard,1.0
3533,Web Compatibility,Penelope Graveyard,1.0
3534,Web Compatibility,Infrastructure & Operations Graveyard,1.0
3535,Web Compatibility,DevTools Graveyard,1.0
3536,Web Compatibility,Testopia,0.0
3537,Web Compatibility,Directory,0.0
3538,Infrastructure & Operations Graveyard,Core,0.36
3539,Infrastructure & Operations Graveyard,MailNews Core,0.08
3540,Infrastructure & Operations Graveyard,SeaMonkey,0.08
3541,Infrastructure & Operations Graveyard,Bugzilla,0.13
3542,Infrastructure & Operations Graveyard,Firefox,0.39
3543,Infrastructure & Operations Graveyard,Other Applications,0.24
3544,Infrastructure & Operations Graveyard,NSS,0.03
3545,Infrastructure & Operations Graveyard,Calendar,0.15
3546,Infrastructure & Operations Graveyard,Thunderbird,0.09
3547,Infrastructure & Operations Graveyard,Marketing,1.0
3548,Infrastructure & Operations Graveyard,Toolkit,0.44
3549,Infrastructure & Operations Graveyard,NSPR,0.1
3550,Infrastructure & Operations Graveyard,mozilla.org,1.0
3551,Infrastructure & Operations Graveyard,Testing,0.5
3552,Infrastructure & Operations Graveyard,Firefox Build System,0.5
3553,Infrastructure & Operations Graveyard,Socorro,1.0
3554,Infrastructure & Operations Graveyard,DevTools,1.0
3555,Infrastructure & Operations Graveyard,developer.mozilla.org,1.0
3556,Infrastructure & Operations Graveyard,Participation Infrastructure,1.0
3557,Infrastructure & Operations Graveyard,www.mozilla.org,1.0
3558,Infrastructure & Operations Graveyard,Infrastructure & Operations,1.0
3559,Infrastructure & Operations Graveyard,Developer Engagement,1.0
3560,Infrastructure & Operations Graveyard,Enterprise Information Security,1.0
3561,Infrastructure & Operations Graveyard,Instantbird,1.0
3562,Infrastructure & Operations Graveyard,Chat Core,1.0
3563,Infrastructure & Operations Graveyard,Mozilla Foundation Communications,1.0
3564,Infrastructure & Operations Graveyard,Firefox for Android,1.0
3565,Infrastructure & Operations Graveyard,Tree Management,1.0
3566,Infrastructure & Operations Graveyard,Community Building,1.0
3567,Infrastructure & Operations Graveyard,support.mozilla.org,1.0
3568,Infrastructure & Operations Graveyard,bugzilla.mozilla.org,1.0
3569,Infrastructure & Operations Graveyard,Developer Documentation,1.0
3570,Infrastructure & Operations Graveyard,WebExtensions,1.0
3571,Infrastructure & Operations Graveyard,Localization Infrastructure and Tools,1.0
3572,Infrastructure & Operations Graveyard,Cloud Services,1.0
3573,Infrastructure & Operations Graveyard,Firefox for iOS,1.0
3574,Infrastructure & Operations Graveyard,Taskcluster,1.0
3575,Infrastructure & Operations Graveyard,GeckoView,1.0
3576,Infrastructure & Operations Graveyard,Release Engineering,1.0
3577,Infrastructure & Operations Graveyard,Data Platform and Tools,1.0
3578,Infrastructure & Operations Graveyard,Developer Services,1.0
3579,Infrastructure & Operations Graveyard,Focus-iOS,1.0
3580,Infrastructure & Operations Graveyard,Webtools,0.47
3581,Infrastructure & Operations Graveyard,External Software Affecting Firefox,1.0
3582,Infrastructure & Operations Graveyard,Conduit,1.0
3583,Infrastructure & Operations Graveyard,Data Science,1.0
3584,Infrastructure & Operations Graveyard,Shield,1.0
3585,Infrastructure & Operations Graveyard,Remote Protocol,1.0
3586,Infrastructure & Operations Graveyard,Testing Graveyard,1.0
3587,Infrastructure & Operations Graveyard,Camino Graveyard,1.0
3588,Infrastructure & Operations Graveyard,Core Graveyard,1.0
3589,Infrastructure & Operations Graveyard,Cloud Services Graveyard,1.0
3590,Infrastructure & Operations Graveyard,Firefox Graveyard,1.0
3591,Infrastructure & Operations Graveyard,Add-on SDK Graveyard,1.0
3592,Infrastructure & Operations Graveyard,Firefox for Android Graveyard,1.0
3593,Infrastructure & Operations Graveyard,Toolkit Graveyard,1.0
3594,Infrastructure & Operations Graveyard,Penelope Graveyard,1.0
3595,Infrastructure & Operations Graveyard,Web Compatibility,1.0
3596,Infrastructure & Operations Graveyard,DevTools Graveyard,1.0
3597,Infrastructure & Operations Graveyard,Testopia,0.0
3598,Infrastructure & Operations Graveyard,Directory,0.0
3599,DevTools Graveyard,Core,0.36
3600,DevTools Graveyard,MailNews Core,0.08
3601,DevTools Graveyard,SeaMonkey,0.08
3602,DevTools Graveyard,Bugzilla,0.13
3603,DevTools Graveyard,Firefox,0.39
3604,DevTools Graveyard,Other Applications,0.24
3605,DevTools Graveyard,NSS,0.03
3606,DevTools Graveyard,Calendar,0.15
3607,DevTools Graveyard,Thunderbird,0.09
3608,DevTools Graveyard,Marketing,1.0
3609,DevTools Graveyard,Toolkit,0.44
3610,DevTools Graveyard,NSPR,0.1
3611,DevTools Graveyard,mozilla.org,1.0
3612,DevTools Graveyard,Testing,0.5
3613,DevTools Graveyard,Firefox Build System,0.5
3614,DevTools Graveyard,Socorro,1.0
3615,DevTools Graveyard,DevTools,1.0
3616,DevTools Graveyard,developer.mozilla.org,1.0
3617,DevTools Graveyard,Participation Infrastructure,1.0
3618,DevTools Graveyard,www.mozilla.org,1.0
3619,DevTools Graveyard,Infrastructure & Operations,1.0
3620,DevTools Graveyard,Developer Engagement,1.0
3621,DevTools Graveyard,Enterprise Information Security,1.0
3622,DevTools Graveyard,Instantbird,1.0
3623,DevTools Graveyard,Chat Core,1.0
3624,DevTools Graveyard,Mozilla Foundation Communications,1.0
3625,DevTools Graveyard,Firefox for Android,1.0
3626,DevTools Graveyard,Tree Management,1.0
3627,DevTools Graveyard,Community Building,1.0
3628,DevTools Graveyard,support.mozilla.org,1.0
3629,DevTools Graveyard,bugzilla.mozilla.org,1.0
3630,DevTools Graveyard,Developer Documentation,1.0
3631,DevTools Graveyard,WebExtensions,1.0
3632,DevTools Graveyard,Localization Infrastructure and Tools,1.0
3633,DevTools Graveyard,Cloud Services,1.0
3634,DevTools Graveyard,Firefox for iOS,1.0
3635,DevTools Graveyard,Taskcluster,1.0
3636,DevTools Graveyard,GeckoView,1.0
3637,DevTools Graveyard,Release Engineering,1.0
3638,DevTools Graveyard,Data Platform and Tools,1.0
3639,DevTools Graveyard,Developer Services,1.0
3640,DevTools Graveyard,Focus-iOS,1.0
3641,DevTools Graveyard,Webtools,0.47
3642,DevTools Graveyard,External Software Affecting Firefox,1.0
3643,DevTools Graveyard,Conduit,1.0
3644,DevTools Graveyard,Data Science,1.0
3645,DevTools Graveyard,Shield,1.0
3646,DevTools Graveyard,Remote Protocol,1.0
3647,DevTools Graveyard,Testing Graveyard,1.0
3648,DevTools Graveyard,Camino Graveyard,1.0
3649,DevTools Graveyard,Core Graveyard,1.0
3650,DevTools Graveyard,Cloud Services Graveyard,1.0
3651,DevTools Graveyard,Firefox Graveyard,1.0
3652,DevTools Graveyard,Add-on SDK Graveyard,1.0
3653,DevTools Graveyard,Firefox for Android Graveyard,1.0
3654,DevTools Graveyard,Toolkit Graveyard,1.0
3655,DevTools Graveyard,Penelope Graveyard,1.0
3656,DevTools Graveyard,Web Compatibility,1.0
3657,DevTools Graveyard,Infrastructure & Operations Graveyard,1.0
3658,DevTools Graveyard,Testopia,0.0
3659,DevTools Graveyard,Directory,0.0
3660,Testopia,Core,0.31
3661,Testopia,MailNews Core,0.48
3662,Testopia,SeaMonkey,0.48
3663,Testopia,Bugzilla,0.46
3664,Testopia,Firefox,0.27
3665,Testopia,Other Applications,0.41
3666,Testopia,NSS,0.49
3667,Testopia,Calendar,0.45
3668,Testopia,Thunderbird,0.48
3669,Testopia,Marketing,0.0
3670,Testopia,Toolkit,0.17
3671,Testopia,NSPR,0.47
3672,Testopia,mozilla.org,0.0
3673,Testopia,Testing,0.0
3674,Testopia,Firefox Build System,0.0
3675,Testopia,Socorro,0.0
3676,Testopia,DevTools,0.0
3677,Testopia,developer.mozilla.org,0.0
3678,Testopia,Participation Infrastructure,0.0
3679,Testopia,www.mozilla.org,0.0
3680,Testopia,Infrastructure & Operations,0.0
3681,Testopia,Developer Engagement,0.0
3682,Testopia,Enterprise Information Security,0.0
3683,Testopia,Instantbird,0.0
3684,Testopia,Chat Core,0.0
3685,Testopia,Mozilla Foundation Communications,0.0
3686,Testopia,Firefox for Android,0.0
3687,Testopia,Tree Management,0.0
3688,Testopia,Community Building,0.0
3689,Testopia,support.mozilla.org,0.0
3690,Testopia,bugzilla.mozilla.org,0.0
3691,Testopia,Developer Documentation,0.0
3692,Testopia,WebExtensions,0.0
3693,Testopia,Localization Infrastructure and Tools,0.0
3694,Testopia,Cloud Services,0.0
3695,Testopia,Firefox for iOS,0.0
3696,Testopia,Taskcluster,0.0
3697,Testopia,GeckoView,0.0
3698,Testopia,Release Engineering,0.0
3699,Testopia,Data Platform and Tools,0.0
3700,Testopia,Developer Services,0.0
3701,Testopia,Focus-iOS,0.0
3702,Testopia,Webtools,0.11
3703,Testopia,External Software Affecting Firefox,0.0
3704,Testopia,Conduit,0.0
3705,Testopia,Data Science,0.0
3706,Testopia,Shield,0.0
3707,Testopia,Remote Protocol,0.0
3708,Testopia,Testing Graveyard,0.0
3709,Testopia,Camino Graveyard,0.0
3710,Testopia,Core Graveyard,0.0
3711,Testopia,Cloud Services Graveyard,0.0
3712,Testopia,Firefox Graveyard,0.0
3713,Testopia,Add-on SDK Graveyard,0.0
3714,Testopia,Firefox for Android Graveyard,0.0
3715,Testopia,Toolkit Graveyard,0.0
3716,Testopia,Penelope Graveyard,0.0
3717,Testopia,Web Compatibility,0.0
3718,Testopia,Infrastructure & Operations Graveyard,0.0
3719,Testopia,DevTools Graveyard,0.0
3720,Testopia,Directory,1.0
3721,Directory,Core,0.31
3722,Directory,MailNews Core,0.48
